id,name,host_id,host_name,host_since,host_is_superhost,neighbourhood,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,cleaning_fee,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,instant_bookable,is_business_travel_ready,calculated_host_listings_count,reviews_per_month,neighborhood
31595144,The French Victorian - Attic Room *Bay Views,2059233,"Wendy, Fred & Lita",2012-04-03,t,Bernal Heights,94110,37.7459,-122.40527,t,House,Private room,1,1.0,1.0,1.0,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Dog(s)', 'Free street parking', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Bathtub', 'Baby bath', 'High chair', 'Children’s books and toys', 'Fireplace guards', 'Babysitter recommendations', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout']",75.0,30,90,3,3,3,3,27,2019-02-25,2019-10-21,t,f,4,1.72,Bernal Heights
582335,"Luxurious, high end, modern, remodeled Victorian.",2867852,Adam,2012-07-08,f,Marina,94123,37.80178,-122.43718999999999,t,House,Entire home/apt,8,3.5,4.0,5.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Children’s books and toys', 'Hot water']",350.0,4,30,30,60,85,304,9,2012-08-04,2019-08-03,f,f,1,0.09,Marina
10126146,WHOLE HOME MARINA CHESTNUT ST (30 NT Min),51966852,Bob,2015-12-22,t,Marina,94123,37.799479999999996,-122.44508,t,Townhouse,Entire home/apt,3,1.0,1.0,3.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Bathtub', 'High chair', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Paid parking on premises']",150.0,30,1125,30,60,90,365,7,2016-06-19,2020-05-01,t,f,2,0.14,Marina
23288262,Noe/Castro Sunny Modernism,15870126,Trish,2014-05-22,f,The Castro,94114,37.758109999999995,-122.43801,t,Apartment,Entire home/apt,5,1.0,2.0,2.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed']",150.0,30,366,4,4,4,42,6,2018-03-21,2020-05-02,f,f,2,0.22,Castro/Upper Market
12797906,Spacious 2 Bedroom Flat in Vibrant Inner Sunset,498928,Fanny,2011-04-10,f,Inner Sunset,94122,37.7589,-122.46598,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Patio or balcony']",100.0,2,1125,7,33,63,63,186,2016-05-27,2020-03-15,f,f,1,3.79,Inner Sunset
4949779,Gorgeous room w/SF city & bay views,96655,Maryam,2010-03-21,t,Noe Valley,94114,37.7525,-122.44193,t,House,Private room,1,1.0,1.0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Smart lock', 'Hot water']",75.0,30,1125,4,34,64,339,46,2015-03-20,2018-08-28,f,f,2,0.72,Noe Valley
10592499,Sunny Pacific Heights Apartment,1580198,Cissy,2012-01-08,t,Pacific Heights,94115,37.79215,-122.43476000000001,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",100.0,31,60,28,58,68,68,43,2016-02-16,2020-01-17,f,f,1,0.82,Pacific Heights
17794706,HERBERT Room with Private Bathroom,100390518,Herbert,2016-10-19,f,Downtown,94102,37.78646,-122.40715,t,Apartment,Private room,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hair dryer', 'Iron']",25.0,1,21,29,53,53,53,13,2017-04-05,2019-09-20,t,f,26,0.34,South of Market
12853799,Dorm Bed In Friendly Hostel Community #10,329072,Darren & Friends,2010-12-28,f,Financial District,94111,37.79372,-122.40418000000001,t,Hostel,Shared room,5,1.0,1.0,8.0,"['Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove', 'Host greets you']",0.0,7,28,29,59,89,89,111,2016-05-06,2020-01-08,t,f,21,2.23,Financial District/South Beach
1925714,Minimalist Historic Penthouse with Roof Deck,995213,Jason,2011-08-20,t,Financial District,94133,37.79723,-122.40113000000001,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Breakfast', 'Buzzer/wireless intercom', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Keypad', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Smart TV', 'Rain shower', 'Terrace', 'Breakfast table', 'Full kitchen', 'Bedroom comforts', 'Bathroom essentials']",100.0,30,90,3,3,11,286,42,2014-06-01,2020-03-11,t,f,1,0.57,Financial District/South Beach
8438267,Beautiful View Apartment,35568135,Richard,2015-06-11,t,Potrero Hill,94107,37.761179999999996,-122.3967,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'Self check-in', 'Lockbox', 'Dishes and silverware']",95.0,30,360,28,58,88,363,66,2016-04-21,2020-03-05,f,f,1,1.31,Potrero Hill
3225725,3 ROOM PENTHOUSE VIEWS SHARED BATH,13815355,Nica,2014-04-02,f,Potrero Hill,94107,37.75356,-122.40045,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Luggage dropoff allowed', 'Long term stays allowed']",200.0,30,1125,30,60,90,365,12,2014-07-22,2019-04-02,f,f,4,0.17,Potrero Hill
10747219,"Private & Quiet, 1 BR Apt. with spectacular views",53307355,Supada,2016-01-04,t,Russian Hill,94133,37.79782,-122.41521000000002,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,"['TV', 'Cable TV', 'Wifi', 'Paid parking off premises', 'Pets allowed', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",85.0,2,90,0,0,0,0,94,2016-03-04,2020-03-08,f,f,1,1.81,Russian Hill
10162904,-Great San Francisco Apartment,9632192,Lynn,2013-10-25,t,The Castro,94114,37.766040000000004,-122.42986,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",100.0,30,1125,24,54,84,359,9,2016-02-10,2020-04-06,f,f,15,0.17,Castro/Upper Market
38025800,"Adorable Victorian - ""Blue Room"" - 1 queen bed",32534976,Palmore,2015-05-03,t,Potrero Hill,94107,37.7591,-122.39438,t,House,Private room,2,1.5,1.0,0.0,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Children’s books and toys', 'Babysitter recommendations', 'Pack ’n Play/travel crib', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed']",75.0,2,30,0,5,35,125,3,2019-09-13,2020-02-26,f,f,5,0.33,Potrero Hill
329020,"The Clock Tower, circa 1907.",326840,Jorge,2010-12-25,f,South Beach,94107,37.782779999999995,-122.39336999999999,t,Loft,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Kitchen', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke alarm']",150.0,30,120,0,0,0,0,6,2012-03-10,2017-10-05,t,f,1,0.06,Financial District/South Beach
27665176,"Mission Treat in large, elegant Victorian room",208796981,Clive,2018-08-11,t,Mission District,94110,37.75128,-122.41308000000001,t,Condominium,Private room,3,1.0,1.0,2.0,"['Wifi', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Long term stays allowed', 'Host greets you']",40.0,2,60,30,60,90,180,76,2018-08-24,2020-02-28,f,f,2,3.48,Mission
16569308,Luxury Designer Flat in Pacific Heights,3843691,Amber,2012-10-12,f,Pacific Heights,94115,37.7915,-122.43778,t,Apartment,Entire home/apt,4,1.5,2.0,0.0,"['Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Host greets you', 'Full kitchen']",250.0,30,180,28,58,88,363,8,2017-05-23,2018-01-02,f,f,2,0.22,Pacific Heights
10347570,"Large Modern Loft , Upper Noe Valley",8541411,Vidhu,2013-08-30,t,Noe Valley,94114,37.75305,-122.43668000000001,t,Loft,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Internet', 'Wifi', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware']",85.0,3,14,0,0,0,0,197,2016-01-15,2020-03-03,f,f,2,3.68,Noe Valley
496226,"Large, open flat in sunny Potrero",2451096,Pam & Albie,2012-05-23,f,Potrero Hill,94107,37.76197,-122.40365,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'Baby bath', 'Children’s books and toys', 'Babysitter recommendations', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed']",65.0,30,1125,30,60,90,365,128,2012-07-03,2019-11-22,f,f,2,1.33,Potrero Hill
28459122,Classic Architecture/Modern Design in City Center,31021771,Ryan,2015-04-11,t,Cole Valley,94117,37.766740000000006,-122.44835,t,Apartment,Private room,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Dishes and silverware']",60.0,2,10,6,6,11,101,12,2018-09-13,2020-01-29,f,f,2,0.57,Castro/Upper Market
1428465,Modern Noe Valley Mid Century Home,1031942,Rachel,2011-08-28,f,Noe Valley,94114,37.74901,-122.43293,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['Cable TV', 'Wifi', 'Kitchen', 'Pets allowed', 'Breakfast', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Coffee maker', 'Dishes and silverware', 'Oven', 'Stove']",175.0,30,365,30,60,90,365,36,2013-08-13,2020-05-27,t,f,2,0.43,Noe Valley
12511225,The Bartlett QUEEN (7th Floor no Elevator),17042045,The Bartlett,2014-06-20,f,Downtown,94102,37.78745,-122.40926,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Doorman', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Shampoo', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_50']",25.0,6,21,0,0,0,0,125,2016-04-24,2020-01-25,t,f,51,2.49,South of Market
40464215,Alamo Square Startup House Private Cubicle,269218344,Startup House,2019-06-17,f,Haight-Ashbury,94117,37.77135,-122.44273999999999,t,Apartment,Shared room,1,3.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Paid parking off premises', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed']",0.0,30,1125,29,59,89,364,2,2020-02-14,2020-04-09,t,f,39,0.52,Haight Ashbury
20744996,Spacious Flat in the Marina With Parking,8329745,Alice,2013-08-22,f,Marina,94123,37.8022,-122.43700000000001,t,Apartment,Entire home/apt,10,2.0,3.0,5.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Elevator', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",250.0,30,1124,3,3,24,299,11,2017-10-20,2020-02-14,f,f,4,0.34,Marina
1665516,Explore Golden Gate Park from a Sunny Garden Apartment,3071180,Adam&Roz,2012-07-27,t,Richmond District,94121,37.78,-122.48253000000001,t,Guest suite,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Bathtub', 'High chair', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Handheld shower head', 'Hot water kettle', 'Kitchenette', 'Fire pit', 'Memory foam mattress', 'Bedroom comforts', 'Bathroom essentials']",25.0,3,29,0,1,1,159,215,2014-11-13,2020-03-12,f,f,1,3.17,Richmond District
1180103,Hayes Valley Classic Victorian Flat,6456352,Heidi,2013-05-18,f,Alamo Square,94117,37.77537,-122.43139,t,House,Entire home/apt,6,2.0,3.0,4.0,"['TV', 'Wifi', 'Kitchen', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Hair dryer']",220.0,4,1125,0,13,15,229,14,2013-07-04,2019-07-28,f,f,1,0.17,Hayes Valley
24853005,Family friendly and sunny apartment near park,2411447,Antonia And Nick,2012-05-19,t,Hayes Valley,94117,37.77146,-122.4319,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,"['TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Bathtub', 'High chair', 'Children’s books and toys', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Garden or backyard', 'Luggage dropoff allowed', 'Shower gel', 'Baking sheet', 'Trash can']",180.0,3,25,0,1,5,83,14,2018-08-06,2020-03-15,f,f,1,0.62,Hayes Valley
27370273,Beautiful Home next to Sunnyside Park,7787162,Anne,2013-07-29,f,Sunnyside,94127,37.7345,-122.44736999999999,t,House,Entire home/apt,5,2.5,3.0,4.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Hot tub', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Other', 'Full kitchen', 'Bedroom comforts', 'Bathroom essentials']",350.0,3,7,23,53,83,173,5,2019-01-10,2019-11-22,f,f,1,0.29,Glen Park
8053887,"Large Quiet w garden Near  Cole,Castro UCSF EZ Prk",36438821,Louise,2015-06-22,f,Twin Peaks,94114,37.75967,-122.44688000000001,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Shower gel']",120.0,30,90,17,47,56,56,181,2015-09-12,2020-05-02,f,f,1,3.14,Twin Peaks
17026443,Big Room Near Union Square and everything,114209374,Lisa,2017-01-31,f,Nob Hill,94108,37.79065,-122.41021,t,Apartment,Private room,2,1.0,2.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Cat(s)', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Essentials', 'Hangers', 'Hair dryer', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Microwave', 'Refrigerator', 'Dishes and silverware']",70.0,30,360,0,13,43,318,67,2017-03-24,2020-01-01,f,f,1,1.71,Nob Hill
545585,PENTHOUSE in TOP location w/VIEWS,2682061,Jose,2012-06-19,f,Nob Hill,94133,37.797090000000004,-122.41033,t,Apartment,Private room,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hair dryer', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Patio or balcony', 'Paid parking on premises']",60.0,30,180,30,60,90,365,91,2013-09-02,2020-04-04,t,f,4,1.1,Nob Hill
20393341,Hikers Haven: Guest Suite w/Self-Check-in & EZ Pkg,337960,M. Cristina,2011-01-06,t,The Castro,94114,37.760999999999996,-122.44488999999999,t,Guest suite,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Garden or backyard', 'Luggage dropoff allowed']",99.0,3,88,4,16,21,21,152,2017-09-09,2020-05-31,t,f,2,4.54,Castro/Upper Market
9945149,30+ Days > Cozy n Cute Garden Apt in Presidio Hts,10162120,Doug & Fran,2013-11-21,f,Richmond District,94118,37.78665,-122.45958999999999,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home']",150.0,30,120,7,37,67,156,67,2016-02-06,2019-06-23,f,f,1,1.27,Richmond District
