track,artist,danceability,energy,valence,tempo,previously_heard,liked
Tattoo,Van Halen,0.4970000000000001,0.8859999999999999,0.508,100.118,Haven't Heard,Like
Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,0.728,0.607,0.445,129.938,Haven't Heard,Dislike
No Heart,21 Savage & Metro Boomin,0.9059999999999999,0.444,0.6779999999999999,140.063,Heard,Like
All Eyez,The Game Featuring Jeremih,0.419,0.655,0.353,76.835,Haven't Heard,Like
Secrets,The Weeknd,0.665,0.7709999999999999,0.764,109.945,Heard,Dislike
You Don't Own Me,Grace Featuring G-Eazy,0.332,0.635,0.261,186.24900000000002,Heard,Dislike
Coming Home,Diddy - Dirty Money Featuring Skylar Grey,0.392,0.8390000000000001,0.23199999999999998,168.00099999999995,Heard,Like
Sin Pijama,Becky G + Natti Natasha,0.7909999999999999,0.745,0.82,94.014,Haven't Heard,Like
I Knew You Were Trouble.,Taylor Swift,0.622,0.469,0.679,77.01899999999998,Haven't Heard,Dislike
Twerk,City Girls Featuring Cardi B,0.7879999999999999,0.8420000000000001,0.48100000000000004,190.077,Heard,Like
HandClap,Fitz And The Tantrums,0.636,0.836,0.715,139.95600000000002,Haven't Heard,Like
Writing's On The Wall,Sam Smith,0.261,0.302,0.0883,81.418,Haven't Heard,Like
Female,Keith Urban,0.5670000000000001,0.47700000000000004,0.321,85.01899999999998,Haven't Heard,Like
Blame,Calvin Harris Featuring John Newman,0.413,0.856,0.35,128.017,Heard,Dislike
Daylight,Maroon 5,0.657,0.679,0.331,120.007,Haven't Heard,Dislike
The Dance,Lauren Duski,0.465,0.446,0.193,132.02200000000002,Haven't Heard,Like
First Day Out,Tee Grizzley,0.5870000000000001,0.711,0.381,98.008,Haven't Heard,Dislike
Love Me,Lil Wayne Featuring Drake & Future,0.674,0.608,0.46399999999999997,124.95200000000001,Heard,Like
Where I Come From,Montgomery Gentry,0.62,0.852,0.479,90.038,Heard,Like
Paranoid,Post Malone,0.625,0.536,0.253,159.914,Heard,Dislike
Don't Call Me Up,Mabel,0.674,0.8809999999999999,0.23399999999999999,98.994,Haven't Heard,Like
Broken Clocks,SZA,0.684,0.6829999999999999,0.406,112.85600000000001,Haven't Heard,Dislike
Sexy And I Know It,LMFAO,0.7070000000000001,0.861,0.795,130.02100000000002,Haven't Heard,Like
Relationship,Young Thug Featuring Future,0.8420000000000001,0.597,0.298,145.99200000000005,Haven't Heard,Dislike
Apes**t,The Carters,0.698,0.7829999999999999,0.37799999999999995,160.034,Haven't Heard,Like
Sing,My Chemical Romance,0.606,0.9420000000000001,0.373,110.98,Haven't Heard,Like
No Excuses,Meghan Trainor,0.8270000000000001,0.6579999999999999,0.523,115.016,Heard,Like
Company,Justin Bieber,0.59,0.797,0.425,94.948,Heard,Dislike
Jingle Bell Rock,Bobby Helms,0.754,0.424,0.8059999999999999,119.705,Heard,Like
The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,0.511,0.7979999999999999,0.607,183.303,Haven't Heard,Like
Malibu,Miley Cyrus,0.573,0.7809999999999999,0.34299999999999997,139.934,Heard,Like
Slide Away,Miley Cyrus,0.53,0.5379999999999999,0.28800000000000003,148.05100000000004,Heard,Like
Mine,Bazzi,0.71,0.789,0.7170000000000001,142.929,Haven't Heard,Dislike
X,21 Savage & Metro Boomin Featuring Future,0.835,0.413,0.111,149.004,Heard,Like
Storm Warning,Hunter Hayes,0.483,0.843,0.772,185.998,Haven't Heard,Like
Lookin' For That Girl,Tim McGraw,0.494,0.843,0.39799999999999996,153.963,Haven't Heard,Dislike
Everybody Talks,Neon Trees,0.47100000000000003,0.924,0.725,154.961,Haven't Heard,Dislike
Delicate,Taylor Swift,0.75,0.40399999999999997,0.0499,95.045,Heard,Like
Runnin' Outta Moonlight,Randy Houser,0.526,0.8009999999999999,0.769,172.024,Heard,Dislike
Ghostface Killers,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",0.782,0.436,0.243,82.994,Haven't Heard,Dislike
Juicy,Doja Cat & Tyga,0.7859999999999999,0.6579999999999999,0.45799999999999996,170.037,Haven't Heard,Like
All I Know,The Weeknd Featuring Future,0.469,0.41700000000000004,0.175,120.012,Haven't Heard,Dislike
Every Teardrop Is A Waterfall,Coldplay,0.425,0.733,0.313,117.985,Heard,Dislike
Everything To Me,Monica,0.308,0.529,0.485,80.794,Haven't Heard,Dislike
Say Aah,Trey Songz Featuring Fabolous,0.7240000000000001,0.87,0.81,93.01,Heard,Like
The Outsiders,Eric Church,0.409,0.8,0.321,159.94299999999996,Haven't Heard,Like
Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",0.893,0.745,0.872,101.01799999999999,Heard,Like
Ain't Worried About Nothin,French Montana,0.688,0.904,0.71,127.887,Haven't Heard,Like
Round & Round,Selena Gomez & The Scene,0.545,0.6859999999999999,0.486,127.99600000000001,Haven't Heard,Like
Fast Car,Jonas Blue Featuring Dakota,0.644,0.57,0.527,113.945,Heard,Dislike
Desperate Man,Eric Church,0.711,0.7959999999999999,0.9009999999999999,109.991,Heard,Like
(If You're Wondering If I Want You To) I Want You To,Weezer,0.695,0.873,0.799,110.021,Heard,Like
For Her,Chris Lane,0.491,0.904,0.588,150.007,Haven't Heard,Like
End Game,Taylor Swift Featuring Ed Sheeran & Future,0.649,0.589,0.151,159.07299999999995,Haven't Heard,Like
Better Now,Post Malone,0.68,0.578,0.341,145.03799999999995,Haven't Heard,Like
(Kissed You) Good Night,Gloriana,0.523,0.747,0.294,118.97,Haven't Heard,Like
Blue Ain't Your Color,Keith Urban,0.69,0.41600000000000004,0.479,82.45,Heard,Like
Don't Go Breaking My Heart,Backstreet Boys,0.541,0.703,0.23800000000000002,94.85799999999999,Heard,Like
Prisoner,The Weeknd Featuring Lana Del Rey,0.55,0.40399999999999997,0.32899999999999996,135.016,Haven't Heard,Dislike
Lost In Japan,Shawn Mendes X Zedd,0.713,0.738,0.425,105.027,Haven't Heard,Dislike
Me And My Broken Heart,Rixton,0.545,0.7829999999999999,0.551,174.084,Haven't Heard,Like
Miss Me More,Kelsea Ballerini,0.643,0.72,0.491,96.02799999999999,Haven't Heard,Dislike
Get Ugly,Jason Derulo,0.75,0.6829999999999999,0.539,111.066,Heard,Dislike
Cranes In The Sky,Solange,0.7190000000000001,0.615,0.465,96.988,Haven't Heard,Like
You And Your Heart,Jack Johnson,0.7809999999999999,0.5710000000000001,0.863,107.07,Haven't Heard,Dislike
I Like It,Enrique Iglesias Featuring Pitbull,0.6459999999999999,0.94,0.7040000000000001,129.011,Haven't Heard,Dislike
Hello,Karmin,0.6579999999999999,0.919,0.516,127.916,Haven't Heard,Like
Ready Set Roll,Chase Rice,0.513,0.8029999999999999,0.746,156.03799999999995,Haven't Heard,Like
Girl Crush,Little Big Town,0.5,0.225,0.355,173.78799999999995,Haven't Heard,Like
All Of Me,John Legend,0.42200000000000004,0.264,0.331,119.93,Haven't Heard,Dislike
You,Jacquees,0.735,0.45299999999999996,0.335,115.00200000000001,Heard,Like
That's How Country Boys Roll,Billy Currington,0.677,0.919,0.902,120.961,Haven't Heard,Like
Super Bass,Nicki Minaj,0.72,0.861,0.669,126.991,Haven't Heard,Like
Everyday,Ariana Grande Featuring Future,0.637,0.733,0.4320000000000001,131.005,Haven't Heard,Like
Booty,Blac Youngsta,0.938,0.5489999999999999,0.41200000000000003,144.005,Haven't Heard,Like
Jorja Interlude,Drake,0.735,0.373,0.237,123.081,Heard,Like
Unforgettable,Thomas Rhett,0.6609999999999999,0.75,0.828,130.077,Haven't Heard,Like
Everytime,Ariana Grande,0.239,0.6759999999999999,0.198,73.373,Heard,Dislike
Cold One,Eric Church,0.591,0.888,0.7709999999999999,147.94299999999996,Heard,Like
Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",0.693,0.8079999999999999,0.547,127.945,Haven't Heard,Like
Listen,Glee Cast,0.517,0.644,0.195,122.694,Haven't Heard,Like
Not Afraid,Eminem,0.855,0.9540000000000001,0.6679999999999999,114.635,Haven't Heard,Dislike
Every Breath You Take,Hannah Huston,0.237,0.445,0.0923,149.099,Haven't Heard,Like
I Like It Like That,Hot Chelle Rae Featuring New Boyz,0.742,0.784,0.65,101.00200000000001,Haven't Heard,Like
Who's That Chick?,David Guetta Featuring Rihanna,0.675,0.601,0.9309999999999999,127.93799999999999,Haven't Heard,Dislike
Body,Dreezy Featuring Jeremih,0.735,0.5670000000000001,0.574,149.968,Haven't Heard,Like
Good Old Days,Macklemore Featuring Kesha,0.7120000000000001,0.51,0.268,122.964,Haven't Heard,Dislike
The Sound Of Silence,Disturbed,0.322,0.28,0.175,85.794,Haven't Heard,Like
Baby Shark,Pinkfong,0.825,0.84,0.52,115.06200000000001,Haven't Heard,Like
Controlla,Drake,0.611,0.46799999999999997,0.349,92.09200000000001,Haven't Heard,Like
I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,0.731,0.445,0.106,117.97,Heard,Like
Come Get Her,Rae Sremmurd,0.6890000000000001,0.564,0.12300000000000001,185.023,Haven't Heard,Dislike
Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...,"The Barden Bellas, The Treblemakers & The BU Harmonics",0.48,0.506,0.708,177.44,Haven't Heard,Like
Oceans (Where Feet May Fail),Hillsong UNITED,0.262,0.361,0.055999999999999994,126.78399999999999,Haven't Heard,Like
Call Casting,Migos,0.852,0.727,0.496,130.014,Heard,Like
Get You,Daniel Caesar Featuring Kali Uchis,0.6579999999999999,0.294,0.358,74.038,Haven't Heard,Like
Mistletoe,Justin Bieber,0.6579999999999999,0.56,0.8540000000000001,161.994,Haven't Heard,Like
W O R K I N  M E,Quavo,0.79,0.629,0.267,170.023,Haven't Heard,Dislike
A Lie,French Montana Featuring The Weeknd & Max B,0.516,0.792,0.524,121.189,Haven't Heard,Dislike
Planez,Jeremih Featuring J. Cole,0.688,0.556,0.41600000000000004,129.336,Haven't Heard,Like
Rockstar 101,Rihanna Featuring Slash,0.34299999999999997,0.65,0.315,170.697,Haven't Heard,Dislike
Love You Like That,Canaan Smith,0.5589999999999999,0.7659999999999999,0.723,145.26,Haven't Heard,Like
Snap Backs & Tattoos,Driicky Graham,0.856,0.6940000000000001,0.5379999999999999,139.876,Haven't Heard,Like
Make It Sweet,Old Dominion,0.424,0.8370000000000001,0.555,180.166,Haven't Heard,Like
No Mediocre,T.I. Featuring Iggy Azalea,0.78,0.45,0.17800000000000002,95.486,Haven't Heard,Dislike
Russian Roulette,Rihanna,0.48,0.486,0.265,80.051,Haven't Heard,Like
Often,The Weeknd,0.569,0.629,0.0726,134.035,Heard,Like
Pretty Good At Drinkin' Beer,Billy Currington,0.769,0.6779999999999999,0.581,106.95100000000001,Haven't Heard,Like
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,0.853,0.599,0.843,119.993,Haven't Heard,Like
What Would Meek Do?,Pusha T Featuring Kanye West,0.6779999999999999,0.636,0.0636,83.071,Heard,Dislike
I Fall Apart,Post Malone,0.556,0.5379999999999999,0.29100000000000004,143.95,Heard,Dislike
Helluva Life,Frankie Ballard,0.564,0.76,0.528,134.015,Haven't Heard,Like
Colder Weather,Zac Brown Band,0.667,0.381,0.19899999999999998,135.97899999999998,Haven't Heard,Dislike
Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,0.7829999999999999,0.61,0.418,100.04700000000001,Haven't Heard,Dislike
Electricity,Silk City x Dua Lipa,0.588,0.67,0.505,118.15899999999999,Heard,Dislike
Drifting,G-Eazy Featuring Chris Brown & Tory Lanez,0.523,0.757,0.375,134.828,Haven't Heard,Like
Va Va Voom,Nicki Minaj,0.647,0.8340000000000001,0.7040000000000001,126.87799999999999,Haven't Heard,Dislike
Diamonds,Rihanna,0.564,0.71,0.39299999999999996,91.97200000000001,Haven't Heard,Like
Just Us,DJ Khaled Featuring SZA,0.639,0.8590000000000001,0.5660000000000001,93.132,Haven't Heard,Like
Sweetener,Ariana Grande,0.655,0.7,0.529,119.835,Haven't Heard,Like
According To You,Orianthi,0.619,0.917,0.552,131.002,Haven't Heard,Dislike
E.T.,Katy Perry Featuring Kanye West,0.62,0.8690000000000001,0.76,151.684,Haven't Heard,Like
Here For A Good Time,George Strait,0.596,0.768,0.532,127.93,Haven't Heard,Dislike
California King Bed,Rihanna,0.475,0.5770000000000001,0.319,169.89700000000005,Haven't Heard,Like
DNA.,Kendrick Lamar,0.638,0.523,0.42200000000000004,139.91299999999998,Heard,Like
Angel Eyes,Love And Theft,0.6559999999999999,0.696,0.966,108.015,Heard,Like
Black Beatles,Rae Sremmurd Featuring Gucci Mane,0.794,0.632,0.355,145.92600000000004,Haven't Heard,Like
Bad Things,Machine Gun Kelly x Camila Cabello,0.6970000000000001,0.691,0.305,137.85299999999998,Heard,Dislike
Emotionless,Drake,0.413,0.677,0.0845,172.50099999999995,Haven't Heard,Like
Proud,2 Chainz Featuring YG & Offset,0.7909999999999999,0.813,0.907,173.937,Haven't Heard,Like
Watch Out,2 Chainz,0.899,0.504,0.537,129.89,Haven't Heard,Like
No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,0.76,0.595,0.361,131.497,Haven't Heard,Dislike
Grammys,Drake Featuring Future,0.6759999999999999,0.4320000000000001,0.12,145.869,Heard,Like
Staring At The Sun,Post Malone Featuring SZA,0.7240000000000001,0.772,0.34700000000000003,95.074,Heard,Like
A Lot,21 Savage,0.8370000000000001,0.636,0.27399999999999997,145.972,Haven't Heard,Like
Wrecking Ball,Miley Cyrus,0.53,0.42200000000000004,0.349,119.964,Haven't Heard,Like
We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song],Pitbull Featuring Jennifer Lopez & Claudia Leitte,0.5920000000000001,0.935,0.5670000000000001,125.01299999999999,Haven't Heard,Like
Tap,NAV Featuring Meek Mill,0.9009999999999999,0.6759999999999999,0.452,85.01799999999999,Haven't Heard,Like
Stay With Me,Sam Smith,0.418,0.42,0.184,84.094,Haven't Heard,Like
Good Drank,2 Chainz x Gucci Mane x Quavo,0.836,0.7759999999999999,0.37,130.033,Haven't Heard,Dislike
Friday,Rebecca Black,0.684,0.889,0.5820000000000001,112.00399999999999,Heard,Like
I Wish You Would,DJ Khaled Featuring Kanye West & Rick Ross,0.705,0.873,0.619,141.97299999999996,Haven't Heard,Like
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,0.688,0.473,0.299,84.958,Haven't Heard,Like
Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,0.897,0.522,0.623,149.986,Haven't Heard,Like
Harlem Shake,Baauer,0.452,0.794,0.282,137.825,Haven't Heard,Dislike
High By The Beach,Lana Del Rey,0.536,0.486,0.0968,131.988,Haven't Heard,Like
Nobody Else But You,Trey Songz,0.708,0.612,0.263,139.91299999999998,Haven't Heard,Like
Ice Tray,Quavo & Lil Yachty,0.89,0.504,0.222,129.969,Heard,Like
A Holly Jolly Christmas,Burl Ives,0.6829999999999999,0.375,0.888,140.467,Haven't Heard,Like
It All Comes Out In The Wash,Miranda Lambert,0.602,0.73,0.9229999999999999,164.02700000000004,Heard,Like
Circles,Post Malone,0.695,0.762,0.5529999999999999,120.042,Haven't Heard,Dislike
It's Time,Imagine Dragons,0.7509999999999999,0.825,0.575,117.01899999999999,Haven't Heard,Like
Words I Never Said,Lupe Fiasco Featuring Skylar Grey,0.445,0.9279999999999999,0.37,107.57600000000001,Haven't Heard,Dislike
Hurt You,The Weeknd Featuring Gesaffelstein,0.47600000000000003,0.718,0.361,183.93200000000002,Haven't Heard,Like
Tell Me Something Good,Glee Cast,0.693,0.759,0.8809999999999999,81.031,Heard,Like
Better Together,Luke Combs,0.552,0.225,0.67,138.002,Heard,Like
Pontoon,Little Big Town,0.721,0.8190000000000001,0.867,96.02,Haven't Heard,Like
Side Effects,The Chainsmokers Featuring Emily Warren,0.669,0.711,0.544,110.01,Haven't Heard,Like
Living,Dierks Bentley,0.517,0.813,0.444,83.005,Haven't Heard,Dislike
Believe Me,Lil Wayne Featuring Drake,0.8440000000000001,0.491,0.196,91.935,Haven't Heard,Like
All We Know,The Chainsmokers Featuring Phoebe Ryan,0.662,0.586,0.29600000000000004,90.0,Heard,Dislike
Mrs. Right,Mindless Behavior Featuring Diggy,0.439,0.753,0.5379999999999999,95.339,Heard,Dislike
Krippy Kush,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",0.708,0.56,0.41100000000000003,163.043,Haven't Heard,Like
Southern Voice,Tim McGraw,0.63,0.877,0.758,112.051,Haven't Heard,Like
American Kids,Kenny Chesney,0.733,0.589,0.867,170.097,Haven't Heard,Like
As She's Walking Away,Zac Brown Band Featuring Alan Jackson,0.5529999999999999,0.619,0.374,183.91,Haven't Heard,Like
Greatest Love Of All,Whitney Houston,0.502,0.305,0.248,131.24200000000002,Heard,Like
That Way,Wale Featuring Jeremih & Rick Ross,0.6829999999999999,0.691,0.295,73.469,Haven't Heard,Like
Martians Vs Goblins,"Game Featuring Lil Wayne & Tyler, The Creator",0.47600000000000003,0.81,0.642,83.309,Haven't Heard,Dislike
Pretty Girls,Britney Spears & Iggy Azalea,0.8340000000000001,0.831,0.7879999999999999,103.009,Heard,Dislike
Memories Back Then,"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",0.7959999999999999,0.504,0.221,130.01,Haven't Heard,Like
Brokenhearted,Karmin,0.765,0.765,0.8859999999999999,120.001,Haven't Heard,Like
Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,0.871,0.743,0.5760000000000001,130.977,Heard,Like
Go Loko,"YG, Tyga & Jon Z",0.88,0.67,0.142,100.995,Heard,Like
Summer Sixteen,Drake,0.594,0.46,0.0541,146.274,Haven't Heard,Dislike
Southern Comfort Zone,Brad Paisley,0.431,0.8759999999999999,0.519,160.0,Haven't Heard,Dislike
Trap Queen,Fetty Wap,0.746,0.873,0.8170000000000001,148.075,Haven't Heard,Like
Love Runs Out,OneRepublic,0.7190000000000001,0.935,0.738,120.022,Haven't Heard,Like
Babel,Mumford & Sons,0.373,0.813,0.647,80.465,Heard,Dislike
Writing On The Wall,"French Montana Featuring Post Malone, Cardi B & Rvssian",0.773,0.836,0.4970000000000001,112.01,Haven't Heard,Like
Jumpsuit,twenty one pilots,0.62,0.61,0.235,127.052,Heard,Like
Kevin's Heart,J. Cole,0.8290000000000001,0.527,0.473,116.07799999999999,Haven't Heard,Like
On My Way To You,Cody Johnson,0.44299999999999995,0.5379999999999999,0.245,157.97,Haven't Heard,Like
New Americana,Halsey,0.33899999999999997,0.7070000000000001,0.359,173.993,Heard,Like
Kush,Dr. Dre Featuring Snoop Dogg & Akon,0.444,0.866,0.375,94.96799999999999,Haven't Heard,Dislike
Under The Sun,"Dreamville Featuring J. Cole, Lute & DaBaby",0.691,0.64,0.163,138.672,Heard,Dislike
Make Me Proud,Drake Featuring Nicki Minaj,0.684,0.486,0.355,131.91299999999998,Haven't Heard,Dislike
Body Language,Jesse McCartney Featuring T-Pain,0.643,0.748,0.5379999999999999,161.435,Heard,Like
Something In The Way You Move,Ellie Goulding,0.6579999999999999,0.8140000000000001,0.316,109.00399999999999,Haven't Heard,Dislike
Immortals,Fall Out Boy,0.615,0.868,0.475,108.01700000000001,Haven't Heard,Like
Que Pretendes,J Balvin & Bad Bunny,0.639,0.7909999999999999,0.9390000000000001,92.603,Haven't Heard,Like
Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,0.63,0.53,0.41700000000000004,108.038,Heard,Like
Baby I,Ariana Grande,0.725,0.7959999999999999,0.517,101.976,Haven't Heard,Like
Fix A Heart,Demi Lovato,0.491,0.452,0.455,160.227,Heard,Like
Lonely Child,YoungBoy Never Broke Again,0.584,0.688,0.628,94.971,Haven't Heard,Dislike
One Thing Right,Marshmello & Kane Brown,0.659,0.623,0.439,88.042,Haven't Heard,Like
Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,0.597,0.785,0.7240000000000001,97.447,Haven't Heard,Like
Speak Now,Taylor Swift,0.7090000000000001,0.599,0.735,118.975,Haven't Heard,Like
Grove St. Party,Waka Flocka Flame Featuring Kebo Gotti,0.705,0.7020000000000001,0.7709999999999999,140.059,Haven't Heard,Like
Feel So Close,Calvin Harris,0.7070000000000001,0.924,0.919,127.93700000000001,Haven't Heard,Dislike
No Money,Galantis,0.6709999999999999,0.9159999999999999,0.8029999999999999,126.01,Heard,Like
R.I.C.O.,Meek Mill Featuring Drake,0.727,0.599,0.386,167.90900000000005,Heard,Like
Hard Times,Paramore,0.695,0.818,0.9159999999999999,119.965,Haven't Heard,Like
Day Drinking,Little Big Town,0.591,0.9590000000000001,0.86,163.88299999999995,Haven't Heard,Dislike
Blown Away,Carrie Underwood,0.531,0.843,0.392,136.991,Haven't Heard,Like
Uptown Funk!,Mark Ronson Featuring Bruno Mars,0.856,0.609,0.9279999999999999,114.988,Heard,Like
The Truth,Jason Aldean,0.496,0.5770000000000001,0.381,143.014,Haven't Heard,Dislike
Lucid Dreams,Juice WRLD,0.511,0.5660000000000001,0.218,83.90299999999998,Haven't Heard,Like
Hot Boy,Bobby Shmurda,0.8590000000000001,0.5,0.18600000000000005,83.98100000000002,Haven't Heard,Dislike
U Guessed It,OG Maco Featuring 2 Chainz,0.843,0.28600000000000003,0.265,120.06,Haven't Heard,Like
We'll Be A Dream,WE the Kings Featuring Demi Lovato,0.434,0.7020000000000001,0.15,159.94,Haven't Heard,Dislike
Lonesome Broken And Blue,Adam Wakefield,0.425,0.5429999999999999,0.316,136.53799999999998,Heard,Like
Don't Stop,5 Seconds Of Summer,0.5710000000000001,0.9570000000000001,0.892,149.946,Haven't Heard,Like
Unusual,Trey Songz Featuring Drake,0.591,0.6579999999999999,0.623,81.93299999999998,Heard,Dislike
We Were,Keith Urban,0.44,0.8029999999999999,0.633,79.312,Haven't Heard,Dislike
Timber,Pitbull Featuring Ke$ha,0.581,0.963,0.7879999999999999,129.99200000000002,Haven't Heard,Like
Move That Doh,"Future Featuring Pharrell, Pusha T & Casino",0.8759999999999999,0.63,0.316,131.033,Haven't Heard,Like
The House That Built Me,Miranda Lambert,0.515,0.3,0.20600000000000002,81.12,Haven't Heard,Like
Never Recover,Lil Baby & Gunna Featuring Drake,0.753,0.6859999999999999,0.8859999999999999,132.055,Haven't Heard,Like
Life Changes,Thomas Rhett,0.687,0.845,0.809,87.97200000000002,Haven't Heard,Dislike
